HIP, HD, designation, Vmag, RAdeg, DEdeg, RAhms, DEdms, Plx, e_Plx, distance_Plx, pmRA, pmDE, BTmag, VTmag, MV, MV_error, MVt, MVt_error, B_minus_V, BT_minus_VT
83454,\N,\N,10.34,255.83413265,59.58718409,"17 03 20.19","+59 35 13.9",40.18,4.76,24.888,-365.3,253.01,12.038,10.193,8.36004966206115,0.25846127807263475,8.213049662061152,0.25846127807263564,1.369,1.845
65477,"116842",\N,3.99,201.30589832,54.98799884,"13 25 13.42","+54 59 16.8",40.19,0.57,24.8818,120.35,-16.94,4.225,4.023,2.0105900309601754,0.030799260329650746,2.043590030960175,0.030799260329650746,0.169,0.202
76603,"139461",\N,6.45,234.66696618,-8.79142377,"15 38 40.07","-08 47 29.1",40.19,3.62,24.8818,16.72,-27.28,7.053,6.532,4.4705900309601745,0.196120732100328,4.552590030960175,0.196120732100328,0.505,0.521
73631,\N,\N,9.87,225.7659116,-46.29379766,"15 03 03.82","-46 17 37.7",40.22,1.54,24.8633,-299.32,-9.08,11.578,9.927,7.892210331303616,0.08318506145810423,7.949210331303616,0.08318506145810423,1.188,1.651
87579,\N,\N,8.5,268.37492306,21.32515234,"17 53 29.98","+21 19 30.5",40.22,1.04,24.8633,-71.5,57.34,9.725,8.611,6.522210331303617,0.05616197994603844,6.6332103313036175,0.05616197994603844,0.94,1.114
117559,\N,\N,9.35,357.6153715,30.35323272,"23 50 27.69","+30 21 11.6",40.24,1.36,24.8509,253.66,9,10.999,9.518,7.373289860239355,0.07341768593126474,7.541289860239356,0.07341768593126474,1.226,1.481
1598,"1562",\N,6.97,5.00213822,38.22806865,"00 20 00.51","+38 13 41.0",40.25,0.81,24.8447,-140.89,-276.39,7.735,7.042,4.993829423519438,0.043705096913498664,5.065829423519437,0.043705096913498664,0.64,0.693
73100,"132254",\N,5.63,224.09558479,49.62899937,"14 56 22.94","+49 37 44.4",40.25,0.54,24.8447,110.79,-226.45,6.258,5.693,3.653829423519438,0.029134545633028974,3.716829423519437,0.029134545633028974,0.533,0.565
66587,\N,\N,10.73,204.74430485,-6.23635436,"13 38 58.63","-06 14 10.9",40.27,2.1,24.8324,97.39,-183.67,12.629,11.065,8.75490814803716,0.11334076012972716,9.08990814803716,0.11334076012972716,1.419,1.564
62956,"112185",\N,1.76,193.5068041,55.95984301,"12 54 01.63","+55 57 35.4",40.3,0.62,24.8139,111.74,-8.99,1.813,1.764,-0.21347476929445186,0.033409903894953796,-0.2094747692944514,0.033409903894953796,-0.022,0.049
36827,"60491",\N,8.16,113.6092288,-6.89657277,"07 34 26.21","-06 53 47.7",40.32,1.26,24.8016,-83.68,-43.15,9.263,8.252,6.187602617187347,0.0678806151090372,6.279602617187347,0.0678806151090372,0.9,1.011
66578,\N,\N,12.79,204.71321916,70.28551338,"13 38 51.17","+70 17 07.8",40.33,2.89,24.7954,-403.8,-26.15,\N,\N,10.818141110038093,0.1558723062028875,\N,\N,-0.112,\N
55507,\N,\N,9.8,170.52466408,46.90871853,"11 22 05.92","+46 54 31.4",40.36,1.48,24.777,-197.52,-137.12,11.601,9.938,7.829755787824366,0.07966354901245198,7.967755787824366,0.07966354901245198,1.337,1.663
29548,\N,\N,9.67,93.39608065,63.39464091,"06 13 35.06","+63 23 40.7",40.38,1.41,24.7647,170.41,-204.43,11.168,9.779,7.700831573038103,0.07585491337733918,7.809831573038103,0.07585491337733918,1.21,1.389
10688,\N,\N,11.48,34.39039667,-53.98996844,"02 17 33.70","-53 59 23.9",40.4,2.95,24.7525,463.81,390.34,\N,\N,9.511906825553027,0.15884319944185954,\N,\N,1.446,\N
8190,\N,\N,11.42,26.32451293,46.53498099,"01 45 17.88","+46 32 05.9",40.43,2.67,24.7341,395.17,214.82,\N,\N,9.453518706668374,0.14361321133675098,\N,\N,1.33,\N
113201,\N,\N,11.6,343.86276157,-52.30234371,"22 55 27.06","-52 18 08.4",40.44,3.02,24.728,140.02,-116.79,\N,\N,9.63405573459482,0.16246484705128772,\N,\N,1.653,\N
117886,\N,\N,10.8,358.69304607,-21.77482015,"23 54 46.33","-21 46 29.4",40.44,2.41,24.728,-42.92,128.48,\N,\N,8.83405573459482,0.1295612521190863,\N,\N,1.431,\N
74975,"136202",\N,5.04,229.82741626,1.76665611,"15 19 18.58","+01 46 00.0",40.46,0.81,24.7158,373.24,-513.64,5.695,5.112,3.07512939217393,0.04347819305948297,3.147129392173931,0.04347819305948297,0.54,0.583
36635,\N,\N,10.84,113.00956625,68.62127385,"07 32 02.30","+68 37 16.6",40.48,2.14,24.7036,-174.52,-117.3,12.283,10.935,8.876202519158715,0.11490334209034891,8.971202519158716,0.11490334209034803,1.494,1.348
12623,"16739",\N,4.91,40.5622035,40.19438688,"02 42 14.93","+40 11 39.8",40.52,1.25,24.6792,-16.84,-182.29,5.603,4.962,2.9483471834412143,0.06700893498675775,3.000347183441214,0.06700893498675775,0.582,0.641
15442,"20619",\N,7.05,49.75727628,-2.84294728,"03 19 01.75","-02 50 34.6",40.52,0.98,24.6792,251.54,-101.82,7.842,7.121,5.088347183441215,0.05252857933609789,5.159347183441215,0.05252857933609789,0.655,0.721
30256,\N,\N,10.76,95.47586513,-22.72401646,"06 21 54.21","-22 43 26.5",40.52,9.15,24.6792,-633.29,279.48,12.379,11.171,8.798347183441214,0.498949103243695,9.209347183441214,0.4989491032436959,1.44,1.208
64690,"113283",\N,7.11,198.8728529,-87.56030424,"13 15 29.48","-87 33 37.1",40.52,0.56,24.6792,-221.35,-155.49,7.964,7.183,5.148347183441214,0.030012388428239056,5.221347183441214,0.030012388428239056,0.71,0.781
54155,"96064",\N,7.64,166.17323941,-4.220837,"11 04 41.58","-04 13 15.0",40.57,1.4,24.6488,-177.98,-104.13,8.501,7.534,5.681025038521631,0.07496349415905978,5.575025038521631,0.07496349415905978,0.77,0.967
57494,"102392",\N,9.03,176.76648871,-11.82390048,"11 47 03.96","-11 49 26.0",40.57,2.66,24.6488,-206.32,-60.74,10.605,9.18,7.07102503852163,0.1425786277680423,7.22102503852163,0.1425786277680423,1.126,1.425
37798,\N,\N,10.19,116.25476091,2.13787935,"07 45 01.14","+02 08 16.4",40.58,2.18,24.6427,63.62,-203.77,11.893,10.228,8.231560213486635,0.11676618042302422,8.269560213486635,0.11676618042302422,1.349,1.665
60093,\N,\N,10.62,184.85216737,28.38217879,"12 19 24.52","+28 22 55.8",40.58,1.94,24.6427,-650.02,76.33,\N,\N,8.661560213486634,0.1038903452695088,\N,\N,1.439,\N
57493,\N,\N,9.51,176.76434019,50.97206679,"11 47 03.44","+50 58 19.4",40.61,1.52,24.6245,62.06,-108.62,11.189,9.682,7.553164947450185,0.08131447173650175,7.725164947450185,0.08131447173650175,1.252,1.507
51933,"91889",\N,5.71,159.13426115,-12.22848702,"10 36 32.22","-12 13 42.6",40.67,0.68,24.5881,268.49,-672.31,6.335,5.773,3.756370862022939,0.036310274387609365,3.8193708620229376,0.036310274387609365,0.528,0.562
34567,"54371",\N,7.09,107.39779027,25.72907423,"07 09 35.47","+25 43 44.7",40.68,1.02,24.5821,-123.09,-175.05,7.952,7.159,5.136904721253536,0.0544583627611841,5.205904721253537,0.0544583627611841,0.7,0.793
9269,"12051",\N,7.14,29.77693064,33.21053783,"01 59 06.46","+33 12 37.9",40.74,0.9,24.5459,243.17,-352.76,8.122,7.221,5.190105123320727,0.047978477717093515,5.2711051233207264,0.047978477717093515,0.773,0.901
86346,"160934",\N,10.29,264.66526651,61.23766799,"17 38 39.66","+61 14 15.6",40.75,12.06,24.5399,-31.25,59.44,11.869,10.32,8.340638065379977,0.6624640481062412,8.370638065379978,0.6624640481062412,1.591,1.549
98416,"189340",\N,5.87,299.94787255,-9.95728408,"19 59 47.49","-09 57 26.2",40.75,1.35,24.5399,-246.73,-392.36,6.582,5.928,3.9206380653799773,0.07196468502523512,3.978638065379979,0.07196468502523512,0.598,0.654
44263,\N,\N,12.37,135.21031134,5.24204999,"09 00 50.47","+05 14 31.4",40.77,6.57,24.5278,-247.74,-207.77,\N,\N,10.421703557260784,0.3530053688423216,\N,\N,1.455,\N
73241,"131923",\N,6.34,224.53672527,-48.8621921,"14 58 08.81","-48 51 43.9",40.79,0.86,24.5158,-15.47,-337.07,7.207,6.425,4.392768526585473,0.04578923887117181,4.477768526585474,0.04578923887117181,0.708,0.782
114570,"219080",\N,4.53,348.13717883,49.40597489,"23 12 32.92","+49 24 21.5",40.82,0.57,24.4978,89.78,95.57,4.898,4.57,2.5843650019002578,0.030323854242181092,2.6243650019002587,0.030323854242181092,0.302,0.328
17666,"23439",\N,7.67,56.75687379,41.43027841,"03 47 01.65","+41 25 49.0",40.83,2.24,24.4918,598.96,-1239.94,\N,\N,5.724896899614986,0.11925023297800807,\N,\N,0.796,\N
64550,"114853",\N,6.93,198.46798635,-45.18553071,"13 13 52.32","-45 11 07.9",40.87,0.84,24.4678,-110.07,-110.65,7.708,6.998,4.987023188557968,0.04463649935181557,5.055023188557968,0.04463649935181557,0.643,0.71
42913,"74956",\N,1.93,131.17582214,-54.70856797,"08 44 42.20","-54 42 30.8",40.9,0.38,24.4499,28.78,-104.14,2.05,1.949,-0.011383459963290932,0.020175629827280606,0.007616540036709196,0.020175629827280606,0.043,0.101
40170,\N,\N,10.2,123.06061617,51.90758949,"08 12 14.55","+51 54 27.3",40.94,1.87,24.426,-121.72,-207.35,12.124,10.339,8.260739191632435,0.09925454152381263,8.399739191632436,0.09925454152381263,1.319,1.785
99880,\N,\N,9.98,303.96927228,42.979203,"20 15 52.63","+42 58 45.1",40.97,1.21,24.4081,8.48,-59.8,11.688,10.179,8.042329819765712,0.06415049919548022,8.241329819765713,0.06415049919548022,1.266,1.509
90376,\N,\N,9.24,276.61971298,79.42237979,"18 26 28.73","+79 25 20.6",40.98,0.89,24.4021,21.06,358.02,10.816,9.438,7.302859770325882,0.047167261601771315,7.500859770325882,0.047167261601771315,1.166,1.378
56630,\N,\N,10.01,174.16899098,39.19161005,"11 36 40.56","+39 11 29.8",40.99,1.55,24.3962,440.28,-405.21,11.848,10.166,8.073389591582508,0.08215144824384168,8.22938959158251,0.08215144824384168,1.29,1.682
88622,"165401",\N,6.8,271.40614302,4.65795549,"18 05 37.47","+04 39 28.6",41,0.88,24.3902,-30.66,-322.06,7.529,6.877,4.863919283598679,0.04661437164606097,4.940919283598679,0.04661437164606097,0.61,0.652
5799,"7439",\N,5.14,18.59986241,-7.9235004,"01 14 23.97","-07 55 24.6",41.01,0.89,24.3843,123.67,277.58,5.668,5.196,3.2044488464374243,0.047132746544787274,3.2604488464374235,0.047132746544787274,0.448,0.472
80229,\N,\N,11.82,245.67281906,-48.65438229,"16 22 41.48","-48 39 15.8",41.01,3.69,24.3843,-588.85,-483.34,\N,\N,9.884448846437424,0.19591472014368438,\N,\N,1.45,\N
66212,"118036",\N,7.37,203.56823695,-0.31383882,"13 34 16.38","-00 18 49.8",41.03,1.87,24.3724,-204.69,25.28,8.695,7.617,5.435507584834562,0.09903652263406082,5.682507584834564,0.09903652263406082,1.521,1.078
15131,"20407",\N,6.75,48.77708474,-45.66516723,"03 15 06.50","-45 39 54.6",41.05,0.59,24.3605,-132.56,141.62,7.462,6.816,4.816565807277298,0.031212106009280927,4.882565807277299,0.031212106009280927,0.586,0.646
79492,"145958",\N,6.68,243.32642684,13.52792867,"16 13 18.34","+13 31 40.5",41.05,1.58,24.3605,183.41,-418.7,8.261,7.398,4.746565807277298,0.08362051562904194,5.464565807277298,0.08362051562904194,0.764,0.863
17147,"22879",\N,6.68,55.09025656,-3.21646054,"03 40 21.66","-03 12 59.3",41.07,0.86,24.3487,689.67,-214.34,7.33,6.749,4.747623514268263,0.045476973251641795,4.816623514268263,0.045476973251641795,0.554,0.581
53910,"95418",\N,2.34,165.4599615,56.38234478,"11 01 50.39","+56 22 56.4",41.07,0.6,24.3487,81.66,33.74,2.385,2.349,0.4076235142682627,0.03172574016427809,0.41662351426826305,0.03172574016427809,0.033,0.036
59280,"105631",\N,7.46,182.40623465,40.25218003,"12 09 37.50","+40 15 07.8",41.07,0.98,24.3487,-314.02,-51.34,8.457,7.556,5.527623514268264,0.051824859708522464,5.623623514268262,0.051824859708522464,0.794,0.901
73633,"132899",\N,8.98,225.77512425,-41.99206698,"15 03 06.03","-41 59 31.4",41.07,2.11,24.3487,109.91,-202.53,10.444,9.13,7.047623514268263,0.1116592244790855,7.197623514268264,0.1116592244790855,1.145,1.314
99316,"191499",\N,7.56,302.39292263,16.80533865,"20 09 34.30","+16 48 19.2",41.07,1.18,24.3487,3.79,175.79,8.698,7.746,5.627623514268263,0.06240669243967867,5.813623514268263,0.06240669243967867,0.81,0.952
12158,"16287",\N,8.1,39.1732226,-3.15627771,"02 36 41.57","-03 09 22.6",41.09,1.25,24.3368,322.92,56.74,9.311,8.206,6.168680706309356,0.06607880982933079,6.274680706309356,0.06607880982933079,0.944,1.105
24874,"34865",\N,8.72,79.99779615,-15.84014212,"05 19 59.47","-15 50 24.5",41.09,1.26,24.3368,173.92,204.52,10.057,8.861,6.788680706309357,0.06660777064349421,6.929680706309357,0.06660777064349421,1.003,1.196
30422,"44770",\N,6.72,95.94373665,4.59586651,"06 23 46.50","+04 35 45.1",41.09,10.14,24.3368,6.7,-22.26,7.104,6.639,4.788680706309357,0.5471592563005103,4.707680706309356,0.5471592563005103,0.45,0.465
63762,"115675",\N,8.77,196.03421827,87.11499041,"13 04 08.21","+87 06 54.0",41.12,0.76,24.3191,-99.82,181.74,10.251,8.955,6.840265529936096,0.04013878860482967,7.025265529936097,0.04013878860482967,1.102,1.296
6008,\N,\N,10.8,19.31461024,-13.26331464,"01 17 15.51","-13 15 47.9",41.14,2.69,24.3072,366.31,21.12,\N,\N,8.871321436793528,0.14218781629127264,\N,\N,1.447,\N
11650,\N,\N,12.79,37.569093,5.26414062,"02 30 16.58","+05 15 50.9",41.15,4.96,24.3013,71.15,-24.6,\N,\N,10.861849197741442,0.2630163477780201,\N,\N,-0.056,\N
81813,"151541",\N,7.56,250.66257909,68.10112992,"16 42 39.02","+68 06 04.1",41.15,0.57,24.3013,-282.36,427.58,8.522,7.634,5.631849197741444,0.030080642642915656,5.705849197741444,0.030080642642915656,0.769,0.888
113244,\N,\N,11.23,343.98587767,5.75574999,"22 55 56.61","+05 45 20.7",41.15,2.65,24.3013,356.62,-269.74,\N,\N,9.301849197741443,0.14003345248899635,\N,\N,1.433,\N
51271,"90884",\N,8.9,157.09800348,-51.70518181,"10 28 23.52","-51 42 18.7",41.16,0.96,24.2954,31.21,-33.19,10.249,9.007,6.972376830451978,0.05065577357244644,7.079376830451977,0.05065577357244644,1.045,1.242
112915,"216448",\N,8.01,343.00272477,57.71744423,"22 52 00.65","+57 43 02.8",41.17,1.35,24.2895,-93.06,-219.5,9.444,8.224,6.082904334987431,0.07123000039967131,6.296904334987431,0.07123000039967131,1.043,1.22
45963,"80715",\N,7.69,140.60919142,40.20193252,"09 22 26.21","+40 12 07.0",41.19,1.08,24.2777,-341.41,-358.8,9.028,7.79,5.763958959782087,0.05694896461843024,5.863958959782087,0.05694896461843024,0.987,1.238
93871,"178126",\N,9.23,286.75929861,7.61772281,"19 07 02.23","+07 37 03.8",41.19,1.34,24.2777,-322.25,-759.59,10.584,9.343,7.303958959782088,0.07066764245473056,7.416958959782088,0.07066764245473056,1.056,1.241
113829,"217813",\N,6.65,345.77104234,20.91864314,"23 03 05.05","+20 55 07.1",41.19,0.87,24.2777,-117.66,-28.13,7.409,6.725,4.723958959782088,0.045871862282083065,4.798958959782087,0.045871862282083065,0.62,0.684
115058,\N,\N,10.92,349.57357828,46.28896124,"23 18 17.66","+46 17 20.3",41.19,1.87,24.2777,331.45,136.36,\N,\N,8.993958959782088,0.09865129081842561,\N,\N,1.434,\N
32366,"49095",\N,5.92,101.34616795,-31.79292174,"06 45 23.08","-31 47 34.5",41.2,0.56,24.2718,-204.91,-304.13,6.5,5.977,3.9944860801656734,0.029516976795856742,4.051486080165674,0.029516976795856742,0.491,0.523
74815,\N,\N,11.08,229.33844896,-27.99716807,"15 17 21.23","-27 59 49.8",41.21,3.88,24.266,-64.34,5.83,\N,\N,9.155013072622939,0.20505561345066603,\N,\N,1.366,\N
66886,"119291",\N,9.24,205.60917973,-1.68589553,"13 42 26.20","-01 41 09.2",41.22,1.41,24.2601,-286.85,-154.93,10.842,9.383,7.315539937215971,0.07430788765758578,7.45853993721597,0.07430788765758578,1.186,1.459
26369,\N,\N,9.84,84.22945424,-47.96338316,"05 36 55.07","-47 57 48.2",41.23,15.54,24.2542,5.42,21.87,11.086,9.702,7.916066674006793,0.8608869748976673,7.778066674006793,0.8608869748976673,1.171,1.384
96395,"185414",\N,6.73,293.98172144,56.98438763,"19 35 55.61","+56 59 03.8",41.24,0.49,24.2483,0.25,-200.32,7.491,6.802,4.806593283057396,0.025801929089283693,4.878593283057395,0.025801929089283693,0.636,0.689
33537,"51419",\N,6.94,104.54883196,22.47564759,"06 58 11.72","+22 28 32.3",41.25,0.88,24.2424,47.91,98.53,7.711,7.008,5.0171197644297205,0.04633177429133406,5.08511976442972,0.04633177429133406,0.62,0.703
55642,"99028",\N,4,170.98070334,10.52969772,"11 23 55.37","+10 31 46.9",41.26,1.16,24.2365,140.75,-77.8,4.455,4.008,2.0776461181856654,0.061065728900902005,2.0856461181856645,0.061065728900902005,0.423,0.447
72387,\N,\N,9.73,222.00614567,38.46654972,"14 48 01.47","+38 27 59.6",41.26,1.47,24.2365,-65.31,-128.56,11.545,9.931,7.807646118185666,0.07739738417701991,8.008646118185665,0.07739738417702036,1.308,1.614
101345,"195564",\N,5.66,308.097973,-9.85364143,"20 32 23.51","-09 51 13.1",41.26,0.87,24.2365,307.59,106.07,6.527,5.74,3.7376461181856655,0.04579401489214874,3.8176461181856656,0.04579401489214874,0.689,0.787
68030,"121560",\N,6.16,208.9590356,14.05648068,"13 55 50.17","+14 03 23.3",41.28,0.79,24.2248,-291.04,9.2,6.772,6.226,4.2386984430957755,0.04156183812145686,4.304698443095776,0.04156183812145686,0.518,0.546
104436,"199509",\N,6.98,317.33177202,-82.02714188,"21 09 19.63","-82 01 37.7",41.28,0.58,24.2248,264.81,-48.34,7.729,7.047,5.058698443095776,0.030512036943619147,5.125698443095776,0.030512036943619147,0.619,0.682
1276,\N,\N,11.58,4.00847381,-48.26027238,"00 16 02.03","-48 15 37.0",41.32,3.89,24.2014,-46.25,-238.51,\N,\N,9.660801564237914,0.2050366997996811,\N,\N,1.647,\N
58803,"104731",\N,5.15,180.9138115,-42.43378714,"12 03 39.31","-42 26 01.6",41.32,0.76,24.2014,323.63,-110.85,5.646,5.205,3.2308015642379164,0.03994446205100832,3.285801564237916,0.03994446205100832,0.417,0.441
101983,"196378",\N,5.11,310.00944347,-60.54750937,"20 40 02.27","-60 32 51.0",41.33,0.73,24.1955,312.88,-568.99,5.758,5.179,3.1913270264085405,0.038358086932770874,3.2603270264085413,0.038358086932770874,0.544,0.579
114886,"219538",\N,8.07,349.07464283,30.66998899,"23 16 17.91","+30 40 12.0",41.33,0.97,24.1955,359.24,89.82,9.21,8.164,6.151327026408541,0.050973024525423405,6.245327026408541,0.050973024525423405,0.871,1.046
99031,"191026",\N,5.38,301.59137234,35.97353894,"20 06 21.93","+35 58 24.7",41.34,0.54,24.1896,-224.43,-440.57,6.482,5.489,3.461852361456348,0.028366274792311685,3.570852361456348,0.028366274792311685,0.85,0.993
31126,\N,\N,10.58,97.9639012,-43.53397277,"06 31 51.34","-43 32 02.3",41.35,2.16,24.1838,-275,-27.36,\N,\N,8.662377569442828,0.11353454953653497,\N,\N,1.432,\N
118162,"224465",\N,6.72,359.52857069,50.44707965,"23 58 06.86","+50 26 49.5",41.35,0.76,24.1838,-45.77,245.68,7.561,6.8,4.802377569442829,0.039915475257449984,4.882377569442829,0.039915475257449984,0.694,0.761
63406,"112914",\N,8.6,194.88736041,41.98632389,"12 59 32.97","+41 59 10.8",41.36,1.48,24.1779,-235.87,181.75,9.833,8.719,6.682902650429431,0.07773578130049952,6.80190265042943,0.07773578130049952,0.94,1.114
60553,\N,\N,10.51,186.19921837,-75.05261736,"12 24 47.81","-75 03 09.4",41.37,17.45,24.1721,-240.3,-2.84,11.781,10.622,8.593427604477561,0.9769096121366925,8.70542760447756,0.9769096121366934,1.02,1.159
102333,"197157",\N,4.51,311.00911122,-51.92084051,"20 44 02.19","-51 55 15.0",41.38,0.82,24.1663,155.49,-53.64,4.848,4.546,2.59395243164858,0.04303626159098606,2.6299524316485794,0.04303626159098606,0.278,0.302
62512,"111456",\N,5.83,192.16390269,60.31989667,"12 48 39.34","+60 19 11.6",41.39,3.2,24.1604,107.79,-30.6,6.402,5.891,3.9144771320037997,0.1682195349407234,3.9754771320037996,0.1682195349407234,0.467,0.511
45839,"80632",\N,9.1,140.18554873,-5.75369029,"09 20 44.53","-05 45 13.3",41.4,1.38,24.1546,-364.97,-115.24,10.677,9.258,7.1850017056044955,0.07240923983829095,7.343001705604495,0.07240923983829095,1.163,1.419
43797,"76653",\N,5.7,133.79898826,-54.96554657,"08 55 11.76","-54 57 56.0",41.41,0.44,24.1488,24.23,-91.2,6.28,5.758,3.785526152511891,0.023073745940341173,3.843526152511891,0.023073745940341173,0.481,0.522
74273,"134060",\N,6.29,227.68737266,-61.4222927,"15 10 44.97","-61 25 20.3",41.41,0.77,24.1488,-184.95,-11.27,7.052,6.365,4.375526152511891,0.04038219031901136,4.450526152511892,0.04038219031901136,0.623,0.687
37606,"62644",\N,5.04,115.73817103,-45.17177284,"07 42 57.16","-45 10 18.4",41.43,0.81,24.1371,-77.76,-553.41,5.995,5.131,3.126574666491469,0.042459976142419364,3.21757466649147,0.042459976142419364,0.765,0.864
6344,\N,\N,9.67,20.37480789,80.15199391,"01 21 29.95","+80 09 07.2",41.44,1.05,24.1313,282.73,-80.85,11.307,9.789,7.757098733685884,0.05503219479881505,7.876098733685883,0.05503219479881505,1.292,1.518
4454,"5351",\N,9.12,14.26352093,69.04402238,"00 57 03.25","+69 02 38.5",41.45,1.01,24.1255,715.26,-234.39,10.517,9.25,7.207622674431462,0.052922107277540764,7.337622674431463,0.052922107277540764,1.025,1.267
54803,\N,\N,10.29,168.29297305,0.23931283,"11 13 10.31","+00 14 21.5",41.49,2.03,24.1022,-414.56,-193.79,11.721,10.192,8.379717174144865,0.10632951443487837,8.281717174144866,0.10632951443487837,1.424,1.529
60310,"107576",\N,8.54,185.49932382,-41.05897785,"12 21 59.84","-41 03 32.3",41.49,1.23,24.1022,11.9,-107.79,9.897,8.675,6.629717174144865,0.06439368366965992,6.764717174144867,0.06439368366965992,1.064,1.222
33373,\N,\N,9.08,104.11679381,40.0753902,"06 56 28.03","+40 04 31.4",41.53,1.41,24.079,115.46,-436.69,10.488,9.167,7.171809655549391,0.0737527893796237,7.258809655549391,0.0737527893796237,1.117,1.321
111932,\N,\N,11.76,340.08783535,7.90175333,"22 40 21.08","+07 54 06.3",41.53,20,24.079,187.1,-177.12,\N,\N,9.851809655549392,1.1401072131613539,\N,\N,1.433,\N
84379,"156164",\N,3.12,258.75801735,24.83958739,"17 15 01.92","+24 50 22.5",41.55,0.65,24.0674,-21.14,-157.68,3.242,3.136,1.2128551406006478,0.033972857385830224,1.2288551406006478,0.033972857385830224,0.08,0.106
35943,\N,\N,10.34,111.1428492,-17.89210865,"07 24 34.28","-17 53 31.6",41.56,1.7,24.0616,-49.08,-42.56,12.675,10.512,8.4333776944257,0.08887305184651062,8.6053776944257,0.08887305184651062,1.365,2.163
93072,\N,\N,10.67,284.3857915,-19.04663555,"18 57 32.59","-19 02 47.9",41.56,3.77,24.0616,97.63,115.16,\N,\N,8.7633776944257,0.1975220678541838,\N,\N,1.437,\N
84607,"156668",\N,8.43,259.41890861,29.22670035,"17 17 40.54","+29 13 36.1",41.58,1.04,24.05,-72.25,216.39,9.734,8.541,6.524422424977252,0.05432425255298323,6.635422424977253,0.05432425255298323,1.015,1.193
49376,\N,\N,11.99,151.21152357,-31.09047519,"10 04 50.77","-31 05 25.7",41.59,3.13,24.0442,-259.54,-256.8,\N,\N,10.084944601824667,0.16373128743976473,\N,\N,0.938,\N
16445,\N,\N,12.26,52.94631242,14.32323236,"03 31 47.11","+14 19 23.6",41.67,9.1,23.9981,37.91,-674.56,\N,\N,10.359117502286391,0.48197351209933004,\N,\N,1.55,\N
72493,"130042",\N,7.26,222.34949776,-67.2351906,"14 49 23.88","-67 14 06.7",41.69,1.24,23.9866,-107.28,-320.91,8.354,7.41,5.360159475631487,0.064605906327869,5.510159475631488,0.064605906327869,0.836,0.944
109980,\N,\N,9.23,334.12996055,68.33981857,"22 16 31.19","+68 20 23.3",41.69,0.88,23.9866,377.97,-9.38,10.786,9.368,7.330159475631488,0.04584263850966419,7.468159475631488,0.04584263850966419,1.17,1.418
23786,"32850",\N,7.74,76.6751978,14.44681583,"05 06 42.05","+14 26 48.5",41.7,1.14,23.9808,282.67,-239.14,8.743,7.819,5.840680274868788,0.05937878958634624,5.919680274868789,0.05937878958634624,0.804,0.924
70849,\N,\N,10.36,217.32751069,-46.46332289,"14 29 18.60","-46 27 48.0",41.71,2.02,23.9751,-46.68,-202.92,11.992,10.497,8.461200949229156,0.1052459460942341,8.598200949229156,0.1052459460942341,1.427,1.495
108028,"208038",\N,8.18,328.27231906,20.93076463,"21 53 05.36","+20 55 50.8",41.71,0.98,23.9751,-6.08,-101.7,9.376,8.281,6.281200949229157,0.051029361794872496,6.382200949229158,0.051029361794872496,0.937,1.095
4443,\N,\N,11.13,14.21060461,-11.58825278,"00 56 50.55","-11 35 17.7",41.73,2.29,23.9636,-201.75,-239.76,\N,\N,9.232241923558544,0.11928282987038852,\N,\N,1.43,\N
65378,"116656",\N,2.23,200.98091604,54.92541525,"13 23 55.42","+54 55 31.5",41.73,0.61,23.9636,121.23,-22.01,2.29,2.227,0.33224192355854587,0.03174436924043533,0.32924192355854576,0.03174436924043533,0.057,0.063
102101,\N,\N,10.27,310.3668975,57.42929757,"20 41 28.06","+57 25 45.5",41.74,1.15,23.9578,97.19,207.01,11.751,10.322,8.372762223647177,0.05984248730447028,8.424762223647177,0.05984248730447028,1.36,1.429
3810,"4676",\N,5.07,12.2446238,16.9411337,"00 48 58.71","+16 56 28.1",41.8,0.75,23.9234,-2.33,-201.57,5.684,5.124,3.175881408875177,0.03896600741286793,3.229881408875177,0.03896600741286793,0.502,0.56
86340,\N,\N,9.1,264.64302793,71.33155313,"17 38 34.33","+71 19 53.6",41.82,0.81,23.912,-124.07,314.23,10.504,9.252,7.206920142408266,0.04206390839911878,7.358920142408267,0.04206390839911878,1.117,1.252
73005,"132142",\N,7.77,223.79999963,53.67918367,"14 55 12.00","+53 40 45.1",41.83,0.63,23.9063,-970.94,478.79,8.756,7.829,5.877439322903151,0.03270693449211315,5.936439322903152,0.03270693449211315,0.785,0.927
92858,"175073",\N,7.98,283.82791823,-37.49748357,"18 55 18.70","-37 29 50.9",41.84,1.19,23.9006,141.94,-357.25,9.007,8.025,6.08795837929609,0.06177699038117135,6.13295837929609,0.06177699038117135,0.857,0.982
91605,\N,\N,8.54,280.22843563,31.53511253,"18 40 54.82","+31 32 06.4",41.88,1.59,23.8777,86.68,-837.45,9.709,8.622,6.650033365034024,0.08248093200614726,6.732033365034025,0.08248093200614726,0.865,1.087
26373,"37572",\N,7.95,84.23680224,-47.96468727,"05 36 56.83","-47 57 52.9",41.9,1.74,23.8663,25.31,-0.04,8.993,8.019,6.061070114831477,0.09022759444835282,6.130070114831478,0.09022759444835282,0.845,0.974
