designation, HIP, HD, ra, declination, parallax, parallax_error, pm, pmra, pmdec, ruwe, phot_g_mean_mag, phot_bp_mean_mag, phot_rp_mean_mag, teff_gspphot, teff_gspphot_lower, teff_gspphot_upper, logg_gspphot, logg_gspphot_lower, logg_gspphot_upper, mh_gspphot, mh_gspphot_lower, mh_gspphot_upper, distance_gspphot, distance_gspphot_lower, distance_gspphot_upper, Mg, Mg_error, MRp, MRp_error, Bp_minus_Rp
"Gaia DR3 4968258979345754624",\N,"13513B",32.759174209103335,-35.67252581213024,44.68776714367869,0.028756686,259.9309,-151.85075430135174,-210.96309766858607,1.5822215,10.96458,12.1144,9.852355,3290.495,3248.5508,3294.895,4.1252,3.9727,4.1362,-0.9177,-1.0843,-0.9057,22.379,22.359,22.4004,9.215523276836688,0.001397347928722148,8.103298276836687,0.001397347928722148,2.262045
"Gaia DR3 4971681351020953088",10617,\N,34.17520476438134,-30.98729098133992,74.57353168617364,0.035021845,728.17706,684.4354712383443,248.57585083913236,1.5152423,10.787389,12.268479,9.592127,3060.858,3053.5505,3095.2874,4.1292,4.0975,4.2658,-0.7691,-0.8004,-0.6152,13.3517,13.1561,13.4094,10.150312555435654,0.0010197850902216032,8.955050555435655,0.0010197850902216032,2.676352
"Gaia DR3 4971869092631523200",\N,\N,34.1498241917288,-30.96765178517003,74.63845724853431,0.04041204,727.13635,684.0658696048245,246.5383984618641,1.5084537,11.742346,13.404648,10.49483,3087.4585,3076.2837,3120.9583,4.5137,4.4384,4.7374,-0.7035,-0.8528,-0.3391,13.324,13.1914,13.8093,11.107159270561667,0.0011757161345817835,9.859643270561666,0.0011757161345817835,2.909818
"Gaia DR3 4972971284318252160",1842,\N,5.831064687743837,-50.89387170116674,49.56279173859374,0.020201726,549.1457,549.1456701882129,0.14427446038961067,1.3768277,10.864488,12.13002,9.745971,3217.765,3216.6362,3222.8333,4.078,4.074,4.092,-0.8567,-0.8614,-0.8374,20.2337,20.2119,20.3098,9.340266805158436,0.0008850892277063593,8.221749805158437,0.0008850892277081357,2.384049
"Gaia DR3 4975284381908412672",3583,"4391",11.441179788312354,-47.551632903583055,66.45087121691725,0.044648718,199.91307,183.63534790636857,79.01452166151157,0.9613509,5.6450467,5.9564695,5.1476946,5693.858,5692.848,5694.843,4.4057,4.4047,4.4064,-0.4342,-0.442,-0.4267,15.0523,15.0387,15.0744,4.757550096086709,0.001459024871635961,4.260197996086709,0.001459024871635961,0.8087749
"Gaia DR3 4975847194422433280",\N,\N,8.30811225525422,-47.55395581377568,68.46584067822842,0.028565088,311.74277,277.3775637433439,142.28575748375715,1.3742158,13.852827,16.025772,12.500967,2937.08,2934.78,2941.1152,5.1524,5.1041,5.1558,-0.3667,-0.3797,-0.1834,14.5514,14.4509,16.1329,13.030196725698394,0.0009059744750379295,11.678336725698392,0.0009059744750379295,3.524805
"Gaia DR3 4984184825454337408",6351,\N,20.401515762771698,-41.658428768886274,59.89744163692075,0.0141597325,1320.785,1239.6468425861772,-455.7948603316328,1.1053425,9.465869,10.364163,8.52694,3859.8103,3858.8274,3862.6997,4.722,4.7195,4.7242,-0.1958,-0.2097,-0.1637,16.6908,16.6633,16.8207,8.35291036514387,0.000513335264118453,7.4139813651438695,0.0005133352641180089,1.837223
"Gaia DR3 4989657094825384064",\N,\N,17.19032438471406,-37.174544760177824,43.82386200089492,0.02248926,706.62225,-558.987363412735,-432.25935712647015,1.0277946,14.322048,16.279758,13.01778,3022.1145,3020.6648,3032.6265,5.1159,5.073,5.1183,-0.3305,-0.3387,-0.1952,22.7217,22.5868,25.2561,12.53060123670439,0.001114342955129466,11.22633323670439,0.001114342955129466,3.261978
"Gaia DR3 4996141155411983744",\N,\N,1.1557978626946337,-40.740825073227725,81.22261378370459,0.034410898,1651.0977,677.6748784409511,-1505.6162159029004,1.4035763,11.510122,13.08086,10.287362,3023.5217,3023.1333,3024.1592,4.3763,4.3748,4.3783,-0.7533,-0.7551,-0.7502,12.3378,12.3297,12.359,11.05850680594583,0.0009199694097912214,9.835746805945831,0.0009199694097912214,2.793498
"Gaia DR3 4996252755842227072",\N,\N,2.431511336902061,-41.29274481908485,43.68296027583488,0.020657854,220.76576,193.69535479601598,105.9227586829454,1.156922,14.061494,15.91376,12.778262,3035.3064,3031.3164,3051.037,4.9134,4.8812,4.9764,-0.6192,-0.6725,-0.4187,22.7755,22.602,24.7763,12.263054308270164,0.001026898430453116,10.979822308270165,0.001026898430453116,3.135498
"Gaia DR3 4999067471248893952",\N,\N,10.855453981100336,-41.29537352681517,97.66080942310745,0.03226839,760.0718,-488.48710412561513,-582.3138711934675,1.3698524,11.5579195,13.249519,10.305014,3128.9114,3120.6414,3131.3137,4.9703,4.9073,4.9898,-0.1513,-0.3037,-0.1119,10.2194,10.1398,10.2587,11.506521097207877,0.0007174824942399738,10.253615597207876,0.0007174824942399738,2.944505
"Gaia DR3 5004776376139340672",\N,\N,7.903688808304753,-36.114064603911615,45.611110597561186,0.025041351,55.062675,-53.281272230361424,-13.892594021090048,1.4324135,10.85568,12.080567,9.755659,3246.4934,3245.8162,3247.2634,4.0437,4.0418,4.0477,-0.899,-0.9012,-0.8969,21.9523,21.8514,21.9735,9.15103323563138,0.0011921790007862754,8.05101223563138,0.0011921790007853872,2.324908
"Gaia DR3 5005435876957437696",\N,\N,9.100303151458567,-34.11888952510187,44.44013601938236,0.013715317,530.18506,-429.24741798339863,-311.1958208881582,1.1030331,13.101793,14.515587,11.939305,3120.5986,3119.3652,3135.652,4.605,4.6009,4.6567,-0.8882,-0.8939,-0.8231,22.4591,22.4359,22.5561,11.340669897651171,0.0006701697174342769,10.178181897651172,0.0006701697174342769,2.576282
"Gaia DR3 5013816835621197440",6005,\N,19.314706660000688,-35.716660593031186,57.46122063746988,0.019536803,195.80411,92.13259892481284,-172.77393264283643,1.177282,10.327956,11.526175,9.237621,3254.118,3232.7812,3254.981,4.0346,3.9377,4.037,-0.9397,-1.0525,-0.9376,17.4036,17.2864,17.4163,9.124830236933226,0.0007383001935696853,8.034495236933227,0.0007383001935696853,2.288554
"Gaia DR3 5020179503252128768",9786,\N,31.449610334078532,-30.17617825921,106.60957230063393,0.027331987,535.3852,-525.1906277432233,103.98124200102025,1.2542118,11.050699,12.439058,9.891173,3120.9514,3118.3809,3132.5105,4.5326,4.5228,4.5633,-0.9221,-0.933,-0.8813,9.3685,9.3581,9.4437,11.189680005193146,0.0005567103937043072,10.030154005193145,0.0005567103937043072,2.547885
"Gaia DR3 5031808453624044800",4148,"5133",13.257923204654402,-30.356773021373208,71.7258931472584,0.026664002,621.05585,620.2427389277633,31.769563449685872,1.097513,6.884861,7.3672347,6.2371125,4815.105,4811.7227,4822.202,4.5352,4.5312,4.5414,-0.2767,-0.2971,-0.2117,13.9406,13.9281,13.9567,6.1632408244306,0.0008072419149751653,5.5154923244306,0.0008072419149751653,1.1301222
"Gaia DR3 5038817840251308288",7235,"9540",23.317199266738953,-24.178664853360644,51.9066670617371,0.02141085,315.40463,272.58585477452147,-158.6727460585307,0.91304463,6.7783146,7.1519737,6.231178,5375.9287,5371.185,5386.0405,4.4917,4.4808,4.5109,-0.0548,-0.0888,-0.0091,19.2388,19.2048,19.2734,5.354430318159754,0.0008957052206963745,4.807293718159754,0.0008957052206963745,0.9207957
"Gaia DR3 5039735554502890752",\N,\N,20.68377378657759,-25.78542674151736,51.082677993915105,0.027037647,55.131348,54.34421672619579,9.282860480395513,1.5128919,11.878545,13.294569,10.703225,3143.8533,3100.3398,3286.41,4.4219,4.253,4.7858,-0.6197,-0.8316,-0.2154,19.6162,19.4394,19.8161,10.419913284724057,0.001149342835322642,9.244593284724058,0.001149342835322642,2.591344
"Gaia DR3 5041018993810217984",5410,\N,17.30355982409004,-24.689034009094083,48.933223019345114,0.048162837,301.3157,300.3315340585737,24.333429040694007,1.5707564,11.140883,12.493198,9.988733,3219.91,3204.628,3296.308,4.0157,3.9741,4.3007,-1.1675,-1.1903,-0.7292,20.322,19.9717,21.5383,9.588902108987536,0.0021372862654178704,8.436752108987537,0.0021372862654178704,2.504465
"Gaia DR3 5044867731184769280",\N,\N,47.10869371948364,-38.21151125308067,47.98241977077553,0.022476474,507.5578,497.39694976919,101.05052969143375,1.104895,14.591575,16.739357,13.245217,2944.259,2942.9583,2945.2017,5.1503,5.142,5.1512,-0.3665,-0.3703,-0.338,20.8203,20.7898,21.1606,12.996985729059055,0.0010171860226577678,11.650627729059057,0.0010171860226577678,3.49414
"Gaia DR3 5046323965616929792",\N,\N,48.13118384752778,-38.085680838985176,69.38747579869145,0.027599871,1460.2362,1263.0161525610654,732.8574531458999,0.98409194,10.51338,11.718703,9.420837,3276.2788,3222.4316,3413.8813,4.3074,4.1054,4.699,-0.8685,-1.0845,-0.4004,14.4527,14.253,14.6106,9.719785444322781,0.0008637345695827747,8.627242444322782,0.0008637345695827747,2.297866
"Gaia DR3 505516521175942784",9291,\N,29.850702638903563,58.52028397205597,76.29118871961205,0.025210984,374.03793,320.6190173510011,-192.6339122885026,1.3088281,10.845914,12.493327,9.599484,3001.676,3000.2346,3004.1917,4.1254,4.1161,4.1522,-0.6106,-0.6191,-0.5966,13.0586,12.5691,13.1144,10.258285909209198,0.0007175790426696693,9.011855909209197,0.0007175790426696693,2.893843
"Gaia DR3 5059348952161258624",14879,"20010",48.020701120552644,-28.98487006133274,71.43370405378651,0.13195507,716.0153,359.56470853011956,619.1858578778375,2.5998335,3.8014393,4.082066,3.3602977,6080.855,6079.803,6081.7764,4.018,4.0165,4.0195,-0.5576,-0.5659,-0.5502,14.0039,13.9724,14.0353,3.0709551509595983,0.004011231441969354,2.6298135509595983,0.004011231441969354,0.7217683
"Gaia DR3 5059643002799575424",\N,\N,46.97079038744201,-28.23657947424524,51.094049142681385,0.020138642,348.2928,-330.2309401560534,-110.70403653212766,1.3632867,11.972005,13.307328,10.829595,3149.784,3149.2444,3150.5154,4.34,4.338,4.3422,-0.9085,-0.9106,-0.906,19.604,19.5941,19.6209,10.513856606838681,0.0008558826021127786,9.371446606838681,0.0008558826021118904,2.477733
"Gaia DR3 5059643105878789632",14555,\N,46.98061747753933,-28.22022128578243,51.008606443442694,0.018694947,352.95636,-333.93252578346227,-114.31215052004899,1.3292198,9.426588,10.383174,8.45547,3599.7278,3581.9426,3651.8374,4.2869,4.2249,4.4218,-0.683,-0.7703,-0.4693,19.6166,19.5596,19.6716,7.964805293779225,0.0007958571358068767,6.9936872937792245,0.0007958571358068767,1.927704
"Gaia DR3 506105206568973184",\N,\N,28.616855836988766,57.69344121569471,44.86528810400263,0.018795079,207.7843,-31.403892320717333,-205.39744642424793,1.4938958,13.54687,15.132885,12.2267885,3115.217,3114.5774,3115.6995,5.0415,5.0388,5.0424,-0.1806,-0.1822,-0.1718,22.3066,22.2842,22.488,11.80642230466511,0.0009096787203528578,10.486340804665113,0.0009096787203528578,2.9060965
"Gaia DR3 5067008970494311936",11439,\N,36.878836617211526,-30.910189897667937,48.098425421442144,0.01959112,454.26334,448.74906504386865,-70.56516539291572,1.3354807,10.080581,11.12989,9.057452,3424.5432,3414.991,3477.4563,4.0986,4.0701,4.2364,-0.9355,-0.9634,-0.7678,20.8011,20.7257,21.1063,8.491235296425083,0.0008844692634193407,7.468106296425082,0.0008844692634193407,2.072438
"Gaia DR3 5073448642595674752",15095,"20280",48.68701104937745,-26.445812488502554,53.55426056338445,0.01783956,237.99994,216.81038691288197,98.16937406775547,1.0906423,8.660047,9.367589,7.845291,4130.81,4129.418,4134.751,4.5505,4.5493,4.556,-0.5045,-0.5304,-0.5002,18.625,18.3858,18.6612,7.304017136396134,0.0007233432664977002,6.4892611363961334,0.0007233432664977002,1.522298
"Gaia DR3 5075243629687810560",\N,\N,48.57727876178081,-23.15750510834894,62.90056245523361,0.050333288,372.702,331.23681721697665,170.8477069636891,1.8550874,11.326078,12.813094,10.12596,3153.6719,3149.476,3172.2913,4.1977,4.1841,4.2745,-1.0351,-1.0414,-0.8969,15.9391,15.7728,16.6061,10.319350644564352,0.0017376214970843407,9.119232644564352,0.0017376214970843407,2.687134
"Gaia DR3 5080543413172761088",\N,"23588A",56.35212350033606,-27.861972232968572,48.493092183549834,0.02853637,323.19806,303.2358095124807,111.82591789185426,1.7434316,7.948594,8.416718,7.1902423,4609.627,4604.8413,4611.915,4.4559,4.4462,4.4581,-1.1157,-1.218,-1.0852,20.5872,20.5473,20.6187,6.376993389894587,0.0012778303977993843,5.618641689894587,0.0012778303977993843,1.2264757
"Gaia DR3 5087043657197267200",17651,"23754",56.71125691970994,-23.252076788991744,56.228101065104696,0.13927396,553.26276,-159.91989296143683,-529.6464279832751,2.144125,4.1130624,4.3284616,3.7340684,6483.9487,6482.2866,6486.0493,4.026,4.0176,4.0286,-0.5811,-0.5952,-0.56,17.9003,17.831,18.2018,2.8628294838397235,0.005378630511652993,2.483835483839723,0.005378630511652993,0.5943932
"Gaia DR3 5103774994355594368",\N,\N,46.02103529277877,-20.38073851672739,58.622979920885854,0.03492892,688.3057,487.6677024584303,-485.7416469122318,1.6480329,11.543239,13.071115,10.326434,3226.8838,3161.0037,3234.45,4.7165,4.3121,4.7873,-0.1522,-0.8635,-0.0541,17.1206,16.8716,17.5147,10.383578453513127,0.001293813367248653,9.16677345351313,0.001293813367248653,2.744681
"Gaia DR3 5104338008732482176",\N,\N,47.46501453203803,-19.113516272506146,49.852529803780115,0.024346948,371.87753,367.15861119892986,-59.054683023001026,1.3998091,13.007045,14.6704,11.7657,3154.2588,3153.4883,3161.486,5.016,4.9976,5.0175,-0.145,-0.1485,-0.1027,20.0014,19.9487,21.0382,11.495481009020207,0.0010605024509144911,10.254136009020204,0.0010605024509144911,2.9047
"Gaia DR3 5107106033552702208",17420,"23356",55.982053739473585,-19.110199545087987,71.75052791922663,0.021045957,347.65952,310.0970184678779,157.18456004121288,0.974805,6.8202105,7.2991104,6.174898,4823.174,4798.7544,4832.0522,4.5123,4.4992,4.5154,-0.4334,-0.5592,-0.4099,13.9248,13.8892,13.9341,6.099336004142592,0.0006369390942948527,5.454023504142593,0.0006369390942948527,1.1242124
"Gaia DR3 5115463180914712448",\N,\N,54.572021668602574,-11.49906945105181,61.88605144828595,0.021998767,3065.5676,1458.2007377243792,-2696.5451254401264,1.4495507,12.066338,13.255437,10.986762,3246.2654,3244.986,3252.3462,4.5934,4.5911,4.6126,-1.133,-1.1349,-1.1151,16.1728,16.1592,16.1936,11.02430187016741,0.0007718979718056573,9.944725870167412,0.0007718979718056573,2.268675
"Gaia DR3 5117974602912370432",10798,"14412",34.74269374763958,-25.943711129253515,77.91401913043707,0.029494971,495.06082,-217.73410596933036,444.6088895515635,1.0706407,6.147864,6.518684,5.598161,5357.897,5351.9,5361.6987,4.5651,4.5515,4.5737,-0.2123,-0.2436,-0.1969,12.8271,12.8143,12.8417,5.605942038247866,0.0008220281731103896,5.056239038247865,0.0008220281731103896,0.920523
"Gaia DR3 5119953517683718400",11072,"14802",35.63658221355587,-23.81677757142723,42.911749593606245,0.41659743,162.39957,162.32138747642765,5.038261200689,4.44013,5.0178437,5.3485856,4.539122,5754.6865,5753.3945,5755.957,4.0483,4.0465,4.0501,-0.7224,-0.7335,-0.7134,21.4194,21.3173,21.5269,3.1807248095263887,0.02108183086701576,2.7020031095263892,0.02108183086701576,0.8094636
"Gaia DR3 5120416854460344192",\N,\N,35.84894176460591,-23.308008584661067,46.013678170697084,0.02959451,344.60342,-226.64212223227858,-259.58593787924923,1.451976,12.8319645,14.474897,11.595008,3001.088,3000.149,3005.6138,4.3758,4.3719,4.3827,-0.722,-0.7266,-0.7006,21.8463,21.756,22.1804,11.146399253086635,0.0013966210343134833,9.909442753086633,0.0013966210343134833,2.879889
"Gaia DR3 512167948043650816",8362,"10780",26.94267663257596,63.85140778824967,99.59015235307109,0.04383567,631.7435,581.6839683076576,-246.46226734889734,0.9826679,5.4103966,5.813004,4.8419757,5236.026,5234.666,5239.738,4.4771,4.4762,4.4799,-0.1934,-0.1997,-0.1691,10.0376,10.0288,10.0444,5.401478583777046,0.0009557968519562365,4.833057683777047,0.0009557968519562365,0.9710283
"Gaia DR3 5125414998097353600",12110,"16270",39.00363616779388,-23.521261580540294,47.09027024583333,0.022339122,84.44485,83.27517945852362,14.006294864093373,1.0539385,7.998092,8.560543,7.28942,4596.3555,4593.384,4598.193,4.5403,4.5386,4.5417,0.141,0.1266,0.1508,21.2224,21.1992,21.2366,6.362747914088469,0.0010301234302008133,5.654075914088469,0.0010301234302008133,1.271123
"Gaia DR3 5129338021224785408",12843,"17206",41.277321981998256,-18.572408740298428,70.0458650896813,0.1598574,322.18912,318.56773976043957,48.17070857421047,1.1891063,4.3308682,4.585217,3.93988,6255.476,6253.917,6257.049,4.0753,4.0716,4.0791,-0.7633,-0.7841,-0.7488,14.263,14.2241,14.301,3.5577807166859134,0.004955703463238148,3.1667925166859145,0.004955703463238148,0.645337
"Gaia DR3 5130073422706364544",\N,\N,37.13593562672523,-20.039574114780763,50.972045366618275,0.03188185,649.1911,606.6061727212284,231.25319392771866,1.7118008,11.783658,13.109964,10.639667,3147.3691,3146.3914,3151.6433,4.2603,4.2567,4.2713,-0.9205,-0.9241,-0.9064,19.6698,19.6477,19.7614,10.320318304848897,0.0013582065653743314,9.176327304848897,0.0013582065653743314,2.470297
"Gaia DR3 5143185923500965504",\N,\N,33.28756512339825,-19.031567279535203,45.23227466644219,0.024859617,803.823,801.1527969115125,-65.4645696452137,1.3111184,13.96284,15.881949,12.661824,3034.565,3034.1567,3035.428,5.0663,5.0626,5.0671,-0.1685,-0.1709,-0.1638,22.1609,22.1147,22.3285,12.240082141719224,0.001193439380617889,10.939066141719223,0.001193439380617889,3.220125
"Gaia DR3 5143341362661301632",\N,"14001A",33.942106109711126,-18.23869646522409,43.481417176015185,0.026377968,128.93085,-33.20349383065669,-124.58205923114278,1.0941306,8.106536,8.589049,7.3971095,4740.9375,4739.605,4742.39,4.5479,4.5464,4.55,-0.1883,-0.1955,-0.1812,22.9682,22.8785,22.9908,6.2980544523349975,0.0013173222143589847,5.588627952334996,0.0013173222143589847,1.1919395
"Gaia DR3 514923083669786112",\N,\N,30.394655289650444,63.769578629484386,84.05535611757442,0.03160534,275.12082,-258.3264340153221,-94.65152397997127,0.9551649,9.9323845,11.259634,8.790385,3165.7498,3163.9897,3191.5164,4.0835,4.0758,4.1701,-0.8224,-0.8285,-0.7194,11.8975,11.8086,11.926,9.555211462357121,0.0008164872556326586,8.413211962357124,0.0008164872556326586,2.469249
"Gaia DR3 5153091836072107136",\N,\N,45.462424511757,-16.59453280551054,145.69218853775283,0.024446325,456.8001,-369.97184335074684,-267.931311928784,1.0732157,10.058402,11.475932,8.88558,3282.5583,3282.0251,3283.3298,4.9874,4.9867,4.9884,-0.2232,-0.2256,-0.2209,6.8552,6.8525,6.858,10.875583335861148,0.00036436078888346657,9.702761335861148,0.00036436078888346657,2.590352
"Gaia DR3 5159273530961537280",\N,\N,44.543868419797654,-12.882602840627078,86.95743346181864,0.03548757,605.1689,274.154354631563,539.5078911804316,1.3890574,11.579974,12.9174795,10.4414425,3154.643,3151.7576,3189.6125,4.6097,4.6007,4.7333,-0.9526,-0.9707,-0.7968,11.5248,11.4735,11.5846,11.276507565590206,0.0008861839677880567,10.137976065590207,0.0008861839677880567,2.476037
"Gaia DR3 5160075762132996992",13402,"17925",43.13567823945298,-12.770554604772986,96.52004136143886,0.025844626,440.13235,397.3526395344037,-189.2811721142515,1.0150049,5.8122654,6.259414,5.199105,5002.332,5000.8545,5003.746,4.4925,4.4917,4.4933,-0.2022,-0.2099,-0.1955,10.3582,10.3551,10.361,5.735352896718387,0.0005814429090893469,5.122192496718387,0.0005814429090893469,1.060309
"Gaia DR3 5162123155863791744",16242,\N,52.332713290239084,-11.67972085949451,47.55051926652281,0.014050794,309.19263,54.470949498710404,-304.35668181431424,1.0554729,9.34093,10.216337,8.421853,3716.8042,3716.2637,3719.6047,4.0414,4.0404,4.0502,-1.4384,-1.4399,-1.4276,20.9937,20.9786,21.0037,7.726706319653616,0.0006416525594556965,6.807629319653616,0.0006416525594556965,1.794484
"Gaia DR3 5163644433279729408",\N,\N,53.987784800457796,-10.516477385711424,43.290953331333064,0.023084778,185.88892,115.85889993176339,-145.36644563781448,1.2728251,14.028874,15.799335,12.763766,3094.8948,3094.1252,3095.408,5.1048,5.103,5.1056,-0.3826,-0.3848,-0.3789,22.9485,22.9276,22.9921,12.21085974865213,0.0011579316092777958,10.945751748652132,0.0011579316092777958,3.035569
"Gaia DR3 5164707970261890560",16537,"22049",53.22829341517546,-9.458168216292322,310.5772928005821,0.13549915,974.9817,-974.758145249517,20.875840089774208,2.7166147,3.465752,3.9824479,2.8421502,5002.0435,4997.3774,5007.1123,4.5631,4.5504,4.5742,0.1258,0.0875,0.147,3.2179,3.2133,3.2218,5.926600500170953,0.0009473734597689187,5.302998700170953,0.0009473734597689187,1.1402977
"Gaia DR3 5165286828773802880",\N,\N,53.91772804822145,-8.491094316993587,76.61307341130882,0.039453976,1554.6713,1521.0770244312664,-321.44590789672424,1.4562451,13.848975,16.141737,12.476759,2896.2266,2894.791,2897.0503,5.1697,5.1625,5.1711,-0.3862,-0.3922,-0.3584,13.0353,13.0151,13.2094,13.270489424268469,0.0011182585959357283,11.89827342426847,0.0011182585959357283,3.664978
