HIP, e_Plx, Plx
52902,1.4,0.1
52903,0.75,3.45
52904,1.4,1.63
52905,0.95,15.16
52906,2.01,-1.1
52907,1.16,13.39
52908,0.81,4.99
52909,0.93,5.34
52910,1.22,8.45
52911,0.96,9.76
52912,0.78,3.85
52913,1.17,10.43
52914,2.04,1.79
52915,1.27,7.35
52916,0.85,7.4
52917,1.17,12.61
52918,1.27,3.11
52919,0.91,7.42
52920,0.92,10.21
52921,1.78,3.78
52922,0.67,3.82
52923,3.52,17.28
52924,0.72,6.77
52925,1.04,11
52926,0.89,5.09
52927,0.92,2.33
52928,0.97,2.88
52929,0.64,3.78
52930,1.15,5.29
52931,0.89,4.87
52932,1.72,7.96
52933,1.42,19.18
52934,1.4,11.08
52935,0.92,1.37
52936,1.27,4.06
52937,1.38,4.15
52938,2.89,2.35
52939,0.89,13.5
52940,5.33,8.23
52941,1.3,5.33
52942,5.33,8.23
52943,0.81,23.54
52944,1.39,1.8
52945,1.64,5.31
52946,0.88,1.28
52947,0.59,13.29
52948,0.76,9.41
52949,1.08,4.17
52950,1,2.58
52951,1.59,1.93
52952,1.01,4.8
52953,0.91,9.09
52954,1.86,23.59
52955,1.04,2.3
52956,1.01,10.91
52957,0.65,2.73
52958,1.7,11.16
52959,0.75,12.81
52960,0.76,2.01
52961,1.01,0.61
52962,1.19,21.2
52963,0.98,1.8
52964,1.17,0.16
52965,0.77,9.41
52966,1.37,8.6
52967,1.05,2.37
52968,1.11,7.27
52969,0.63,2.9
52970,0.68,2.75
52971,0.9,12.95
52972,1.08,2.71
52973,1.48,2.87
52974,1.32,0.71
52975,0.94,3.2
52976,1.1,4.7
52977,0.67,2.26
52978,0.9,4.21
52979,0.97,3.46
52980,0.81,8.9
52981,1.31,1.14
52982,1.19,2.73
52983,1.25,2.25
52984,0.85,2.84
52985,1.22,0.86
52986,0.93,12.92
52987,1.42,13.28
52988,3.21,-1.65
52989,1,5.15
52990,0.88,19.18
52991,0.7,0.62
52992,1.01,6.93
52993,0.87,0.46
52994,1.29,4.48
52995,1.14,10.13
52996,1.33,2.69
52997,1.83,23.15
52998,0.97,9.86
52999,1.18,1.39
53000,1.6,2.57
53001,1.39,0.23
53002,0.9,12.86
53003,1.16,5.78
53004,1.12,3.72
53005,0.9,15.82
53006,1.33,16.72
53007,0.58,2.17
53008,2.67,34.77
53009,0.87,6.01
53010,1.09,4.65
53011,0.98,7.86
53012,1.71,3.2
53013,2.12,3.48
53014,1.09,4.63
53015,1.3,10.22
53016,0.65,6.96
53017,1.69,5.59
53018,0.74,2.53
53019,1.4,1.28
53020,23,177.46
53021,1.02,4.42
53022,0.83,11.78
53023,0.68,10.39
53024,0.75,4.35
53025,1.59,1.72
53026,0.91,2.4
53027,1.03,1.14
53028,1.08,4.44
53029,0.57,4.74
53030,0.9,1.62
53031,1.37,10
53032,1.54,3.77
53033,1.48,3.84
53034,1.62,4.97
53035,0.84,6.34
53036,0.88,7.25
53037,0.79,5.88
53038,1.43,6.6
53039,0.91,6.8
53040,1.4,2.04
53041,1.23,1.03
53042,1.89,21.39
53043,0.63,9.32
53044,1.76,1.89
53045,1.13,4.59
53046,0.96,2.89
53047,0.88,7.77
53048,1.22,8.01
53049,1.1,20.2
53050,1.11,1.06
53051,1,22.78
53052,1.4,9.53
53053,1.52,7.41
53054,1.08,0.22
53055,0.97,3.56
53056,1.05,4.19
53057,0.56,4.45
53058,1.21,3.31
53059,1.86,6.23
53060,1,2.53
53061,1.33,3.34
53062,0.61,12.12
53063,0.86,4.57
53064,0.66,12.39
53065,0.88,6.37
53066,1.79,0.56
53067,1.49,1.56
53068,1.04,0.77
53069,1.31,3.99
53070,1.13,19.23
53071,1.53,7.82
53072,1.26,5.76
53073,1.11,3.57
53074,0.52,3.07
53075,1.11,1.63
53076,1.34,8.56
53077,1.24,5.58
53078,1.13,2.58
53079,0.92,-0.05
53080,1.41,2.83
53081,1.15,3.61
53082,0.97,2.73
53083,1.39,4.23
53084,1.13,16.2
53085,1.29,0.16
53086,5.19,22.51
53087,1.03,26.78
53088,1.21,2.84
53089,0.65,1.84
53090,1.24,5.15
53091,1.48,2.14
53092,1.23,3.16
53093,2.78,10.39
53094,1.17,15.72
53095,1.77,13.76
53096,0.78,2.69
53097,1.04,3.49
53098,1.21,1.59
53099,0.93,12.4
53100,0.58,5.4
53101,1.25,10.85
53102,3.22,0.6
53103,0.84,3.45
53104,1.51,-2.34
53105,1.25,1.12
53106,0.66,21.28
53107,0.99,8.44
53108,1.16,0.72
53109,0.61,0.92
53110,1.5,11.29
53111,1.46,2.11
53112,0.93,5.34
53113,0.56,4.32
53114,2.7,29.3
53115,1.12,2.55
53116,2.41,-1.39
53117,1.37,7.73
53118,0.97,1.76
53119,0.91,3.85
53120,1.21,13.79
53121,0.69,0.99
53122,0.76,12.99
53123,1.66,20.75
53124,1.19,3.28
53125,1.09,1.25
53126,1.22,0.4
53127,1.34,12.64
53128,0.93,3.09
53129,0.96,1.08
53130,0.87,4.57
53131,2.11,-0.13
53132,2.11,-0.13
53133,5.19,5.09
53134,0.72,3.22
53135,2.62,7.86
53136,0.89,0.06
53137,0.79,0.06
53138,1.04,2.36
53139,1.63,4.98
53140,1.56,6.5
53141,0.78,3.12
53142,1.16,1.26
53143,1.23,9.33
53144,1.65,2.61
53145,0.91,11.55
53146,0.7,3.89
53147,1.25,0.15
53148,1.07,4.98
53149,0.85,9.08
53150,3.56,34.94
53151,0.56,1.94
53152,1.04,2.21
53153,0.95,3.46
53154,0.54,0.54
53155,0.77,4.37
53156,1.87,7.57
53157,0.72,10.35
53158,0.9,6.07
53159,1.27,10.82
53160,0.91,3.97
53161,1.67,5.02
53162,0.81,3.54
53163,1.92,6.8
53164,0.74,2.05
53165,1.46,18.1
53166,0.87,12.67
53167,0.79,3.93
53168,1.13,1.16
53169,1.71,23.94
53170,1.82,4.54
53171,1.85,5.8
53172,0.96,20.61
53173,0.78,7.24
53174,7.25,10.63
53175,2.22,27.17
53176,3.7,9.07
53177,1.18,12.87
53178,0.87,2.76
53179,1.01,9.42
53180,1.33,5.78
53181,1.03,3.05
53182,0.87,7.99
53183,0.88,3.36
53184,1.13,2.71
53185,1.17,2.53
53186,1,27.78
53187,0.86,3.51
53188,1.41,4.07
53189,1.43,24.92
53190,0.54,2.58
53191,1.41,2.64
53192,0.89,3.97
53193,1.07,1.02
53194,0.92,1.11
53195,0.87,8.78
53196,0.95,22.81
53197,1.19,4.47
53198,2.01,0.39
53199,1.39,6.5
53200,1.22,6.25
53201,1.33,3.13
53202,1.23,2.19
53203,1.1,2.59
53204,1.29,8.55
53205,0.6,1.59
53206,0.97,25.94
53207,1.53,5.65
53208,1.33,1.72
53209,2.11,10.62
53210,1.31,1.89
53211,0.72,0.52
53212,0.92,13.02
53213,2.13,2.24
53214,1.14,8.31
53215,1.09,15.98
53216,1.11,-0.55
53217,0.99,24.23
53218,0.96,4.8
53219,0.79,1.66
53220,1.49,7.8
53221,1.08,4.18
53222,1.33,10.82
53223,1.11,1.88
53224,1.18,11
53225,1.15,13.66
53226,0.95,13.43
53227,1.11,1.31
53228,5.31,10.03
53229,0.78,33.4
53230,0.8,2.05
53231,0.59,2.07
53232,1.24,4.27
53233,0.91,6.68
53234,1,2.99
53235,2.6,3.19
53236,1.29,28.7
53237,1.06,3.15
53238,2.08,18.33
53239,1.34,0.98
53240,0.84,12.51
53241,1.02,10.69
53242,0.91,4.52
53243,1.48,5.52
53244,0.96,17.19
53245,1.14,9.95
53246,1.38,3.5
53247,1.22,5.64
53248,0.95,12.23
53249,1.03,5.21
53250,1.05,23.66
53251,1.81,4.52
53252,0.75,31.91
53253,0.57,33.71
53254,1.48,1.77
53255,0.75,3.97
53256,1.38,9.13
53257,0.63,23.02
53258,0.91,6.38
53259,0.93,13.01
53260,0.62,0.03
53261,0.62,4.82
53262,0.85,3.51
53263,1.1,7.84
53264,0.92,2.45
53265,8.24,0.05
53266,1.29,6.23
53267,1.45,4.54
53268,1.27,1.72
53269,0.69,4.32
53270,0.71,0.74
53271,1.24,5.1
53272,0.66,4.2
53273,0.81,10.45
53274,2.45,0.39
53275,0.93,8.94
53276,1.55,3.28
53277,1.01,1.72
53278,0.95,0.66
53279,0.88,10.01
53280,1.12,5.1
53281,1.06,2.98
53282,1.02,5.62
53283,1.16,7.71
53284,0.87,7.93
53285,1.05,3.44
53286,1.12,9.4
53287,1.13,7.7
53288,0.98,5.01
53289,0.76,20.87
53290,0.91,9.01
53291,2.11,1.91
53292,0.98,8.66
53293,1.43,1.55
53294,0.81,3.6
53295,0.69,12.22
53296,0.54,3.61
53297,1.23,7.24
53298,2.14,0.19
53299,1.37,4.3
53300,0.73,0.5
53301,1.14,12.95
53302,0.85,2.37
53303,1.21,4.47
53304,0.92,1.46
53305,1.1,14.23
53306,1,24.23
53307,1.56,2.18
53308,1.12,0.58
53309,1.24,0.6
53310,\N,\N
53311,1,12.72
53312,1.11,1.35
53313,0.85,2.29
53314,1.05,11.5
53315,0.96,6.4
53316,0.83,7.97
53317,1.79,-0.17
53318,2.06,6.8
53319,0.76,0.69
53320,0.98,8.65
53321,0.84,13.37
53322,1.1,4.04
53323,2.68,2.35
53324,0.93,18.9
53325,1.25,0.12
53326,9.27,8.36
53327,1.04,44.92
53328,1.11,4.67
53329,0.87,6.69
53330,1.71,7.32
53331,1.04,3.45
53332,5.83,-2.23
53333,1.25,1.03
53334,0.59,1.96
53335,1.13,9.02
53336,3.49,16.31
53337,1.13,18.5
53338,1.55,5.34
53339,0.66,2.04
53340,0.72,9.62
53341,0.85,6.96
53342,1.03,7.38
53343,1.11,6.94
53344,1.64,6.05
53345,0.73,15.41
53346,7.61,0.75
53347,0.64,2.22
53348,1.33,2.29
53349,1.17,-0.3
53350,1.49,6.54
53351,1.28,2.42
53352,0.67,15.94
53353,0.65,1.25
53354,1.98,1.38
53355,0.8,8.04
53356,0.72,6.77
53357,1.2,0.79
53358,1.03,3.13
53359,1.49,2.89
53360,0.86,6.97
53361,1.03,2.09
53362,0.91,6.41
53363,1.02,2.26
53364,1.06,4.72
53365,1.03,2.57
53366,1.6,3.85
53367,1.43,6.98
53368,0.82,2.39
53369,1.4,4.61
53370,2.07,5.48
53371,1.08,1.53
53372,0.98,5.25
53373,0.93,-0.18
53374,1.18,0.21
53375,1.58,4.43
53376,1.37,2.42
53377,0.77,10.69
53378,0.85,2.77
53379,0.65,6.58
53380,1.47,2.91
53381,0.65,3.43
53382,0.97,1.37
53383,1.65,22.17
53384,1.88,3.61
53385,1.16,2.42
53386,1.43,1.37
53387,0.77,5.12
53388,1.31,7.09
53389,0.63,3.09
53390,1.23,4.74
53391,1.69,-0.68
53392,1.02,4.86
53393,0.97,3.88
53394,0.58,10.66
53395,0.72,8.55
53396,1.19,2.13
53397,1.14,-0.41
53398,1.1,6.8
53399,1.05,3.17
53400,1.36,9.63
53401,0.64,19.14
53402,1.94,3.84
53403,2.43,6.22
53404,1.53,2.97
53405,1.04,12.46
53406,1.34,2.89
53407,0.62,3.34
53408,1.2,-0.22
53409,1.11,7.31
53410,1.46,1.78
53411,0.66,10.19
53412,0.83,2.99
53413,1.21,2.29
53414,0.91,18.38
53415,1.22,5.37
53416,1.02,15.39
53417,0.78,11.29
53418,1.25,-0.46
53419,0.91,4.89
53420,1.3,2.47
53421,1.94,4.63
53422,0.82,5.17
53423,1.13,22.85
53424,1.43,19.2
53425,1.28,7.21
53426,0.75,13.33
53427,1.25,1.83
53428,1.18,8.79
53429,0.95,16.43
53430,1.86,2.8
53431,1.65,2.75
53432,0.91,3.66
53433,0.79,2.87
53434,1.06,0.14
53435,1.05,14.06
53436,1.49,1.55
53437,0.92,18.27
53438,1.18,5.54
53439,0.94,3.8
53440,1.24,4.31
53441,1.26,10.58
53442,1.74,6.85
53443,1.33,14.56
53444,1.69,-1.76
53445,1.32,2.4
53446,1.55,2.03
53447,0.83,0.04
53448,0.89,9.93
53449,1.02,10.03
53450,1.34,1.08
53451,1.05,-0.48
53452,1.28,18.05
53453,1.29,9.06
53454,0.91,13.29
53455,1.25,1.68
53456,1.28,0.06
53457,1.68,2.36
53458,1.36,3.95
53459,1.29,7.16
53460,0.74,4.14
53461,0.67,-0.56
53462,0.98,0.53
53463,0.72,13.27
53464,1.65,8.73
53465,0.72,10.46
53466,0.81,1.7
53467,1.17,2.63
53468,1.02,9.27
53469,0.75,2.62
53470,0.68,2.71
53471,1,26.7
53472,0.82,5.12
53473,1.18,7.28
53474,1.03,2.77
53475,1.79,2.16
53476,0.87,6.07
53477,0.75,2.5
53478,0.94,0.97
53479,0.65,-0.34
53480,1.61,5.08
53481,0.71,6.66
53482,0.98,2.21
53483,1.63,7.67
53484,0.87,10.97
53485,0.98,8.39
53486,1.03,56.98
53487,0.96,10.58
53488,1.84,5.17
53489,0.93,8.49
53490,0.95,11.86
53491,1.83,-1.62
53492,0.73,11.56
53493,1.55,1.38
53494,2.23,4.07
53495,1.15,4.99
53496,2.23,4.07
53497,2.31,7.67
53498,0.72,4.02
53499,1.09,10.63
53500,0.7,20.02
53501,0.95,7.73
53502,0.65,16.4
53503,1.53,0.62
53504,1.23,2.83
53505,1.21,14.1
53506,1.17,10.33
53507,0.95,10.84
53508,1.03,1.26
53509,0.98,23.88
53510,1.06,8.43
53511,0.91,3.09
53512,1.21,2.93
53513,1.21,13.51
53514,0.92,7.68
53515,0.97,2.53
53516,0.8,12.01
53517,1.54,4.52
53518,1.15,2.86
53519,1.48,9.09
53520,1.2,9.94
53521,1.04,2.09
53522,1.89,0.2
53523,1.28,21.01
53524,0.58,10.92
53525,1.02,1.77
53526,1.06,8.28
53527,1.67,3.28
53528,1.51,6.52
53529,1.67,2.22
53530,0.58,10.3
53531,1.65,5.61
53532,0.76,16.17
53533,3.7,2.28
53534,1.45,14.66
53535,0.96,11.62
53536,0.95,-0.63
53537,1.01,20.22
53538,1.1,9.42
53539,1.4,2.61
53540,0.99,3.21
53541,1.23,36.05
53542,0.83,10.92
53543,1,5.8
53544,1.07,2.34
53545,0.91,10.25
53546,0.53,1.39
53547,1.27,0.28
53548,1.12,3.1
53549,1.17,14.86
53550,1.1,10.33
53551,3.72,-2.95
53552,1.01,1.66
53553,1.21,6.24
53554,35.66,-24.44
53555,1.45,3.61
53556,0.63,3.92
53557,1.14,5.87
53558,1.02,7.3
53559,1.36,19.99
53560,0.94,-0.06
53561,1.07,2.36
53562,1.13,3.78
53563,1.23,8.1
53564,0.79,4.88
53565,1.22,3.34
53566,0.9,6.17
53567,0.85,2.53
53568,2.49,3.33
53569,1.08,5.59
53570,2.6,7.11
53571,1.11,8.02
53572,1.12,2.8
53573,\N,\N
53574,0.96,10.55
53575,1.29,4.25
53576,0.72,7.13
53577,1.19,10.06
53578,1.47,5.42
53579,1.09,4.14
53580,1.45,43.43
53581,0.91,12.61
53582,1.55,5.41
53583,1.06,5.46
53584,1.04,2.16
53585,1.64,0.31
53586,0.75,4.28
53587,1.3,-0.4
53588,0.68,1.33
53589,0.62,-0.04
53590,1.13,1.79
53591,1.33,7.46
53592,1.36,3.68
53593,1.4,-0.3
53594,1.91,0.89
53595,0.96,9.11
53596,1.24,2.82
53597,2.02,3.26
53598,1.12,3.87
53599,1.15,5.38
53600,1.02,1.35
53601,1.64,2.61
53602,1.35,3.11
53603,1.75,2.32
53604,0.97,2.23
53605,0.77,7.77
53606,1.05,3.86
53607,0.82,5.6
53608,1.89,3.66
53609,0.96,1.14
53610,0.62,0.21
53611,0.87,0.91
53612,1.14,4.69
53613,1.02,4.12
53614,1.06,0.31
53615,0.88,3.42
53616,1.48,7.33
53617,0.92,5.11
53618,1.6,14.97
53619,1,3.81
53620,1.2,8.18
53621,1.2,-0.59
53622,5.77,10.88
53623,2.18,5.53
53624,0.93,11.07
53625,1.87,2.2
53626,1.02,13.79
53627,1.1,4.44
53628,1.24,11.79
53629,0.55,4.43
53630,5.86,6.85
53631,1.11,6.06
53632,2.28,6.46
53633,2.28,6.46
53634,0.92,22.69
53635,1.19,10.28
53636,1.11,1.67
53637,1.94,33.25
53638,0.86,3.03
53639,4.31,25.75
53640,10.34,18.95
53641,2.35,18.44
53642,0.76,2.33
53643,0.58,0.77
53644,2.95,11.89
53645,1.6,1.16
53646,1.15,2.5
53647,1.13,11.71
53648,1.64,-1.62
53649,1.5,0.04
53650,1.21,3.1
53651,0.74,13.88
53652,1.04,3.36
53653,1.11,1.37
53654,0.92,4.41
53655,0.85,6.18
53656,1.86,15.79
53657,0.85,15.59
53658,1.22,2.92
53659,0.99,6.81
53660,3.19,22.68
53661,1.04,1.51
53662,1.29,7.07
53663,0.95,4.61
53664,0.99,3.31
53665,7.34,10.46
53666,1.02,6.71
53667,2,20.08
53668,0.96,4.94
53669,1.83,2.9
53670,1.16,2.68
53671,1.5,2.31
53672,1.02,0.29
53673,1.09,4.69
53674,1.57,4.76
53675,0.81,6.72
53676,0.91,4.31
53677,4.37,-2.66
53678,1.73,6.37
53679,1.25,1.8
53680,1.01,3.95
53681,0.86,4.16
53682,0.7,2.15
53683,0.68,12.68
53684,0.85,3.31
53685,0.68,26.02
53686,0.79,0.19
53687,1.06,7
53688,0.95,21.72
53689,0.88,2.99
53690,1.24,8.41
53691,1.87,6.97
53692,1.17,4.69
53693,0.86,3.98
53694,0.9,8.13
53695,1.27,5.69
53696,1.15,2.47
53697,1.15,6.57
53698,1.23,8.55
53699,0.83,20.56
53700,0.62,10.72
53701,0.59,8.99
53702,0.51,9.17
53703,0.99,7.88
53704,1.51,6.63
53705,0.97,4.41
53706,0.7,4.79
53707,1.05,9.46
53708,1.38,1.01
53709,1.01,16.01
53710,1.25,0.93
53711,1.33,8.17
53712,0.91,4.69
53713,1,4.01
53714,1.2,1.27
53715,1.17,2.93
53716,1.8,2.13
53717,1.03,2.3
53718,1.37,-1.22
53719,0.91,27.14
53720,1.18,2.7
53721,0.66,71.04
53722,1.14,9.43
53723,0.77,2.75
53724,1.06,2.18
53725,1.05,20.3
53726,0.75,3.67
53727,0.91,6.59
53728,1.26,3.81
53729,0.83,2.4
53730,1.3,0.91
53731,2.16,27.18
53732,0.97,0.05
53733,1.04,2.34
53734,0.68,0.52
53735,1.29,-0.19
53736,1.32,1.83
53737,0.89,22.34
53738,1.86,4.1
53739,0.77,3.54
53740,1.03,18.71
53741,0.84,6.67
53742,0.99,3.63
53743,1.99,-0.39
53744,0.98,2.7
53745,1.47,0.11
53746,1.09,3.9
53747,0.98,27.63
53748,1.19,8.3
53749,1.19,2.64
53750,0.78,5.21
53751,1.68,7.34
53752,1.1,7.25
53753,1.24,1.97
53754,1.48,3.58
53755,1.92,4.17
53756,1.96,22.06
53757,1.01,3.11
53758,0.89,3.98
53759,1.03,5.18
53760,1.24,4.35
53761,0.57,5.89
53762,0.65,11.26
53763,1.47,5.29
53764,1.25,9.11
53765,1.69,17.55
53766,0.9,4.81
53767,1.59,150.96
53768,1.09,7.08
53769,0.85,4.36
53770,1.02,3.81
53771,0.58,16.7
53772,0.67,0.88
53773,0.75,15.99
53774,0.74,13.19
53775,0.88,2.53
53776,7.72,31.91
53777,1.73,4.59
53778,0.82,7.37
53779,1.32,8.18
53780,1.13,5.01
53781,0.78,3.7
53782,1.46,1.17
53783,0.81,3.17
53784,0.87,10.89
53785,1.63,-0.82
53786,1.68,3.33
53787,0.76,19.31
53788,1,0.83
53789,0.81,0.74
53790,0.98,5.69
53791,0.75,21.98
53792,1.57,18.64
53793,1.76,8.63
53794,0.83,7.62
53795,0.8,4.68
53796,0.78,0.93
53797,1.12,4.26
53798,0.72,5.74
53799,1.86,4.23
53800,1.09,2.78
53801,1.36,3.09
53802,2.83,5.8
53803,1.44,3.04
53804,4.25,9.51
53805,1.52,15.27
53806,0.73,3.65
53807,0.94,9.54
53808,0.99,4.62
53809,1.78,0.45
53810,1.01,6.19
53811,0.75,7.86
53812,1.33,7.82
53813,1.15,11.82
53814,1.03,6.28
53815,0.68,4.49
53816,0.95,14.22
53817,1.96,12.98
53818,0.75,32.04
53819,0.85,2.4
53820,1.12,5.25
53821,0.77,4.74
53822,1.33,16.83
53823,0.88,4.43
53824,0.78,21.61
53825,0.93,2.3
53826,2.95,4.87
53827,1.29,2.62
53828,1.15,14.78
53829,1.1,5.61
53830,0.85,1.91
53831,0.92,1.02
53832,1.6,1.73
53833,1.11,5.39
53834,1.37,11.21
53835,1.44,16.31
53836,0.64,8.17
53837,0.75,30.2
53838,0.66,8.09
53839,1.09,9.58
53840,0.72,15.11
53841,1.03,5.19
53842,1,4.07
53843,1.04,0.85
53844,1.11,1.98
53845,1.22,1.83
53846,0.93,7.05
53847,0.91,1.89
53848,1.26,3.19
53849,0.82,5.7
53850,0.99,10.88
53851,1.02,12.24
53852,1.13,9.21
53853,2.53,-1.23
53854,1.96,0.26
53855,0.77,3.9
53856,1.45,3.12
53857,0.77,6.51
53858,0.87,3.84
53859,1.11,16.59
53860,0.65,11.47
53861,1.36,2.88
53862,1.36,4.65
53863,1.06,3.18
53864,2.12,2.91
53865,1.27,2.26
53866,1.6,14.98
53867,2.48,-1.91
53868,0.97,2.7
53869,1.38,21.43
53870,1.29,3.36
53871,0.74,5.33
53872,2.59,2.86
53873,3.02,20.73
53874,0.71,3.04
53875,1.21,1.55
53876,0.97,5.98
53877,0.98,2.61
53878,1.19,7.27
53879,1.06,19.97
53880,3.98,2.99
53881,1.06,5.13
53882,1.37,17.76
53883,1.01,2.46
53884,1.07,2.63
53885,1.39,5.12
53886,0.95,13.29
53887,1.39,4.33
53888,1.22,3.91
53889,0.65,4.14
53890,0.78,5.39
53891,1.5,3.91
53892,1.89,8.54
53893,1,5.02
53894,0.9,4.59
53895,1.09,3.71
53896,1.02,-1.77
53897,0.9,3.87
53898,1.01,22.27
53899,1.54,3.96
53900,1.07,11.78
53901,1.17,6.71
53902,1.15,8.28
53903,1.17,13
53904,1.35,7.59
53905,1.34,11.35
53906,1.06,9
53907,0.78,6.34
53908,1.66,3.65
53909,0.55,0.04
53910,0.6,41.07
53911,2.21,17.72
53912,1.06,0.75
53913,0.67,7.1
53914,1.12,12.91
53915,2.07,-1.59
53916,1.13,14.14
53917,3.92,-4.43
53918,0.92,6.9
53919,0.85,2.23
53920,0.95,1.02
53921,0.69,15.39
53922,1.33,7.24
53923,1.19,18.43
53924,1.35,2.65
53925,0.58,6.55
53926,1.06,4.17
53927,1.34,6.2
53928,2.08,3.5
53929,1.34,-1.35
53930,0.91,4.7
53931,0.91,8.71
53932,1.12,0.43
53933,1.02,5.83
53934,9.3,14.9
53935,0.83,4.36
53936,1.27,1.38
53937,3.64,13.03
53938,1.97,4.79
53939,0.74,1.48
53940,0.69,1.85
53941,1.13,8.87
53942,1.57,9.32
53943,1.54,9.24
53944,6.18,-2.26
53945,0.95,-0.62
53946,1.43,2.41
53947,25.52,57.46
53948,1.48,7.13
53949,0.98,3.11
53950,2.96,11.51
53951,0.68,4.62
53952,1.19,5.41
53953,12.56,59.31
53954,0.86,26.37
53955,1.45,9.08
53956,0.83,4.45
53957,3.91,8.27
53958,1.1,6.92
53959,1.08,4.64
53960,1.57,8.13
53961,0.96,-0.28
53962,1.16,1.26
53963,0.81,18.84
53964,1.57,12.01
53965,1.15,2.22
53966,0.72,2.55
53967,1.21,1.45
53968,1.24,3.1
53969,1.25,7.07
53970,1.06,6.82
53971,1.93,3.39
53972,0.99,-0.19
53973,1.25,3.9
53974,0.88,11.79
53975,1.01,2.62
53976,1.49,0.49
53977,1.05,8.62
53978,0.99,8.99
53979,0.9,2.72
53980,1.25,10.97
53981,1.45,8.95
53982,1.01,8.65
53983,0.89,1.74
53984,0.91,3.43
53985,1.36,85.76
53986,1.03,1.47
53987,1.18,2.67
53988,1.21,0.98
53989,2.53,11.43
53990,2.18,6.97
53991,1.26,1.67
53992,0.89,5.92
53993,1.07,15.87
53994,1.2,2.58
53995,1.01,3.15
53996,0.69,0.06
53997,2.06,-0.28
53998,1.2,4.3
53999,0.64,3.32
54000,0.96,1.08
54001,6.58,12.01
54002,1.23,32.73
54003,0.9,8.04
54004,1.19,2.99
54005,1.2,9.73
54006,0.5,4.06
54007,1,12.92
54008,0.77,10.32
54009,1.09,5.22
54010,0.89,4.16
54011,1.14,2.99
54012,0.76,1.36
54013,0.9,5.55
54014,1.39,0.82
54015,0.98,9.73
54016,1.05,5.84
54017,0.63,11.86
54018,2.18,4.61
54019,0.76,5.42
54020,0.98,2.33
54021,0.67,-0.02
54022,1.07,-0.17
54023,1.37,3.21
54024,0.92,5.02
54025,0.75,2.43
54026,0.7,2.32
54027,0.81,18.31
54028,1.17,28.37
54029,0.88,10.24
54030,0.84,4.33
54031,1.29,4.91
54032,0.96,2.59
54033,0.87,4.37
54034,1.2,3.49
54035,0.91,392.4
54036,1.4,1.98
54037,1.14,1.38
54038,0.6,4.44
54039,0.71,1.91
54040,2.26,24.45
54041,1.08,4.59
54042,1.31,2.39
54043,1.19,9.23
54044,0.62,15.22
54045,4.13,4.6
54046,1.11,3.11
54047,1.18,18.81
54048,0.79,5.94
54049,0.78,5.85
54050,1.33,2.31
54051,1.05,0.38
54052,0.96,3.22
54053,0.83,11.49
54054,1.02,2.18
54055,1.71,5.87
54056,4.02,27.38
54057,0.89,5.79
54058,0.95,0.98
54059,2.22,0.68
54060,0.6,12.85
54061,0.53,26.38
54062,1.93,10.74
54063,0.87,16.17
54064,1.11,1.29
54065,0.64,9.18
54066,3.13,5.27
54067,0.98,2.55
54068,1.17,11.12
54069,0.96,7.91
54070,0.87,3.12
54071,0.68,3.87
54072,2.91,18.6
54073,0.97,1.89
54074,0.93,3.71
54075,0.94,6.17
54076,1.18,1.45
54077,1.37,4.95
54078,0.93,6.44
54079,0.7,3.53
54080,1.8,3.83
54081,1.38,3.25
54082,0.61,1.1
54083,0.59,19.43
54084,1.69,3.02
54085,1.01,17.56
54086,1.36,2.08
54087,0.63,1.37
54088,1.3,-0.08
54089,1.14,3.07
54090,5.36,1.21
54091,1.38,3.88
54092,2.87,3.73
54093,1.5,7.31
54094,1.95,20.34
54095,0.76,13.53
54096,1.16,3.23
54097,1.33,4.32
54098,1.44,5.36
54099,0.66,3.28
54100,1.76,27.62
54101,0.96,-0.3
54102,0.91,18.16
54103,1.09,0.44
54104,1.18,12.93
54105,1.92,32.67
54106,1.18,8.58
54107,0.83,8.77
54108,1.09,0.39
54109,1.15,19.03
54110,0.89,4.85
54111,0.92,4.56
54112,1.12,7.05
54113,1,2.64
54114,0.91,21.07
54115,0.69,6.57
54116,0.78,4.46
54117,1.51,4.16
54118,1.35,0.63
54119,1.37,4.53
54120,1.66,5.49
54121,1.19,0.62
54122,0.78,0.5
54123,0.89,1.65
54124,15.05,5.39
54125,2.3,9.59
54126,1.23,3.2
54127,1.02,5.71
54128,3.55,3.79
54129,0.87,2.62
54130,0.74,1.12
54131,3.06,15.2
54132,1.4,6.04
54133,2.81,8.72
54134,1.31,10.71
54135,1.39,3.59
54136,0.71,12.41
54137,0.6,11.69
54138,1.13,7.23
54139,0.99,2.51
54140,0.86,4.26
54141,0.92,6.96
54142,1.21,4.72
54143,1.05,1.64
54144,\N,\N
54145,1.15,-0.33
54146,1.17,2.85
54147,0.88,4.78
54148,1.01,4.38
54149,0.97,7.43
54150,0.82,3.5
54151,0.84,1.78
54152,1.05,3.13
54153,0.91,2.62
54154,2.17,-0.05
54155,1.4,40.57
54156,1.28,7.02
54157,0.86,7.32
54158,1.06,7.53
54159,0.94,11.01
54160,1.14,5.56
54161,1.24,12.57
54162,1.39,8.37
54163,1.53,7.16
54164,1.16,9.62
54165,1.78,3.7
54166,0.52,7.35
54167,1.24,2
54168,0.6,5.98
54169,1.56,5.38
54170,1.11,5.14
54171,\N,\N
54172,0.97,12.33
54173,0.74,6.15
